wavelength_nm,n,k
497,4.354347826086956,2.3877729468599034
498,4.367391304347826,2.3912028985507243
499,4.380434782608695,2.3946328502415457
500,4.393478260869565,2.398062801932367
501,4.406521739130435,2.4014927536231885
502,4.4195652173913045,2.4049227053140094
503,4.432608695652174,2.408352657004831
504,4.445652173913044,2.411782608695652
505,4.458695652173914,2.4152125603864736
506,4.471739130434783,2.418642512077295
507,4.484782608695653,2.422072463768116
508,4.497826086956523,2.4255024154589373
509,4.5108695652173925,2.4289323671497587
510,4.523913043478261,2.43236231884058
511,4.536956521739131,2.435792270531401
512,4.550000000000001,2.4392222222222224
513,4.56304347826087,2.442652173913044
514,4.57608695652174,2.446082125603865
515,4.58913043478261,2.449512077294686
516,4.60217391304348,2.4529420289855075
517,4.618035555555558,2.452564444444444
518,4.638124444444446,2.4464755555555553
519,4.658213333333335,2.440386666666666
520,4.678302222222224,2.4342977777777772
521,4.698391111111113,2.4282088888888884
522,4.718480000000001,2.4221199999999996
523,4.73856888888889,2.416031111111111
524,4.758657777777779,2.409942222222222
525,4.778746666666668,2.403853333333333
526,4.798835555555557,2.3977644444444444
527,4.818924444444446,2.3916755555555556
528,4.839013333333335,2.3855866666666667
529,4.859102222222223,2.3794977777777775
530,4.879191111111112,2.3734088888888887
531,4.899280000000001,2.36732
532,4.919368888888889,2.361231111111111
533,4.939457777777778,2.3551422222222222
534,4.959546666666667,2.3490533333333334
535,4.979635555555555,2.3429644444444446
536,4.999724444444444,2.336875555555556
537,5.0198133333333335,2.330786666666667
538,5.0399022222222225,2.3246977777777778
539,5.059991111111111,2.318608888888889
540,5.0701183673469385,2.308118367346939
541,5.079138775510204,2.2971387755102044
542,5.088159183673469,2.28615918367347
543,5.097179591836735,2.275179591836735
544,5.1062,2.2642
545,5.115220408163266,2.2532204081632656
546,5.12424081632653,2.242240816326531
547,5.133261224489796,2.231261224489796
548,5.142281632653061,2.2202816326530614
549,5.151302040816327,2.209302040816327
550,5.160322448979592,2.1983224489795923
551,5.1693428571428575,2.1873428571428573
552,5.178363265306123,2.1763632653061227
553,5.1873836734693874,2.165383673469388
554,5.196404081632653,2.154404081632653
555,5.205424489795918,2.1434244897959185
556,5.214444897959184,2.132444897959184
557,5.223465306122449,2.1214653061224493
558,5.232485714285715,2.1104857142857143
559,5.24150612244898,2.0995061224489797
560,5.250526530612245,2.088526530612245
561,5.25954693877551,2.0775469387755106
562,5.2685673469387755,2.0665673469387755
563,5.277587755102041,2.055587755102041
564,5.289940298507463,2.0428059701492542
565,5.307291044776119,2.0273208955223883
566,5.324641791044776,2.0118358208955227
567,5.341992537313432,1.9963507462686572
568,5.359343283582089,1.9808656716417914
569,5.376694029850746,1.9653805970149258
570,5.394044776119403,1.9498955223880603
571,5.41139552238806,1.9344104477611945
572,5.428746268656716,1.918925373134329
573,5.446097014925373,1.9034402985074634
574,5.463447761194029,1.8879552238805977
575,5.480798507462686,1.8724701492537321
576,5.498149253731342,1.8569850746268663
577,5.515499999999999,1.8415000000000008
578,5.532850746268656,1.8260149253731353
