wavelength_nm,n,k
768,3.468361842105263,0.2216315789473684
769,3.4681644736842108,0.22110526315789472
770,3.467967105263158,0.22057894736842104
771,3.467769736842105,0.22005263157894736
772,3.467572368421053,0.21952631578947368
773,3.467375,0.219
774,3.4671776315789473,0.21847368421052632
775,3.4669787234042553,0.21797098646034815
776,3.4667659574468086,0.21768085106382978
777,3.466553191489362,0.2173907156673114
778,3.466340425531915,0.21710058027079304
779,3.466127659574468,0.21681044487427464
780,3.4659148936170214,0.21652030947775627
781,3.4657021276595747,0.2162301740812379
782,3.4654893617021276,0.21594003868471953
783,3.465276595744681,0.21564990328820116
784,3.4650638297872343,0.2153597678916828
785,3.464851063829787,0.21506963249516442
786,3.4646382978723405,0.21477949709864602
787,3.4644255319148938,0.21448936170212765
788,3.4642127659574466,0.21419922630560928
789,3.464,0.2139090909090909
790,3.4637872340425533,0.21361895551257254
791,3.4635744680851066,0.21332882011605417
792,3.4633617021276595,0.2130386847195358
793,3.463148936170213,0.2127485493230174
794,3.462936170212766,0.21245841392649903
795,3.462723404255319,0.21216827852998066
796,3.4625106382978723,0.2118781431334623
797,3.4622978723404256,0.21158800773694392
798,3.462085106382979,0.21129787234042555
799,3.461872340425532,0.21100773694390718
800,3.461659574468085,0.21071760154738878
