wavelength_nm,n,k
691,3.782664197530864,0.14888148148148142
692,3.7816024691358026,0.14791851851851848
693,3.780540740740741,0.1469555555555555
694,3.779479012345679,0.14599259259259253
695,3.7784172839506174,0.1450296296296296
696,3.777355555555556,0.14406666666666662
697,3.7762938271604938,0.14310370370370365
698,3.775232098765432,0.1421407407407407
699,3.7741703703703706,0.14117777777777774
700,3.7731086419753086,0.14021481481481476
701,3.772046913580247,0.1392518518518518
702,3.7709851851851854,0.13828888888888885
703,3.7699234567901234,0.13732592592592588
704,3.768861728395062,0.1363629629629629
705,3.7678,0.13539999999999996
706,3.7667382716049382,0.134437037037037
707,3.7656765432098767,0.13347407407407402
708,3.7646148148148146,0.13251111111111108
709,3.763553086419753,0.1315481481481481
710,3.7624913580246915,0.13058518518518514
711,3.7614296296296295,0.12962222222222217
712,3.760367901234568,0.12865925925925922
713,3.7593061728395063,0.12769629629629625
714,3.7582444444444443,0.12673333333333328
715,3.7571827160493827,0.12577037037037034
716,3.756120987654321,0.12480740740740737
717,3.755059259259259,0.1238444444444444
718,3.7539975308641975,0.12288148148148144
719,3.752935802469136,0.12191851851851848
720,3.751874074074074,0.12095555555555551
721,3.7508123456790123,0.11999259259259255
722,3.7497506172839508,0.1190296296296296
723,3.7486888888888887,0.11806666666666663
724,3.747627160493827,0.11710370370370365
725,3.7465654320987656,0.1161407407407407
726,3.7455037037037036,0.11517777777777774
727,3.744441975308642,0.11421481481481477
728,3.7433802469135804,0.11325185185185181
729,3.7423185185185184,0.11228888888888885
730,3.7413552631578946,0.11167763157894735
731,3.7404342105263155,0.11121710526315788
732,3.739513157894737,0.1107565789473684
733,3.738592105263158,0.11029605263157893
734,3.737671052631579,0.10983552631578945
735,3.73675,0.10937499999999999
736,3.735828947368421,0.1089144736842105
737,3.734907894736842,0.10845394736842104
738,3.733986842105263,0.10799342105263156
739,3.733065789473684,0.10753289473684209
740,3.7321447368421055,0.10707236842105261
741,3.7312236842105264,0.10661184210526314
742,3.7303026315789474,0.10615131578947366
743,3.7293815789473683,0.1056907894736842
744,3.7284605263157893,0.10523026315789472
745,3.7275394736842107,0.10476973684210525
746,3.7266184210526316,0.10430921052631577
747,3.7256973684210526,0.1038486842105263
748,3.7247763157894735,0.10338815789473682
749,3.723855263157895,0.10292763157894735
750,3.722934210526316,0.10246710526315787
751,3.722013157894737,0.1020065789473684
752,3.721092105263158,0.10154605263157893
753,3.720171052631579,0.10108552631578946
754,3.71925,0.10062499999999998
755,3.718328947368421,0.10016447368421051
756,3.717407894736842,0.09970394736842103
757,3.716486842105263,0.09924342105263156
758,3.7155657894736844,0.0987828947368421
759,3.7146447368421054,0.09832236842105262
760,3.7137236842105263,0.09786184210526314
761,3.7128026315789473,0.09740131578947367
762,3.7118815789473687,0.0969407894736842
763,3.7109605263157897,0.09648026315789472
764,3.7100394736842106,0.09601973684210524
765,3.7091184210526316,0.09555921052631577
766,3.708197368421053,0.09509868421052631
767,3.707276315789474,0.09463815789473683
